,Tree number,Time elapsed,Decision,Reaction time,Reward,Cumulative reward per tree,Total cumulative reward
0,1,2.141306599995005,leave,0.21118539999588393,0,0,0
1,2,13.872361899993848,stay,0.22588660000474192,98,98,98
2,2,15.930421099998057,stay,0.2506766000005882,80,178,178
3,2,17.964643899991643,stay,0.20162819999677595,70,248,248
4,2,20.73103369999444,stay,0.16834859999653418,55,303,303
5,2,23.161321699997643,stay,0.16536940001242328,48,351,351
6,2,25.077416000000085,stay,0.1980242999998154,36,387,387
7,2,27.267887800000608,stay,0.18868009999278001,27,414,414
8,2,29.60421619999397,leave,0.49118369999632705,0,414,414
9,3,41.48949399999401,stay,0.16028519999235868,98,98,512
10,3,43.953379799990216,stay,0.44105139999010134,78,176,590
11,3,46.16374889999861,stay,0.2015156000124989,69,245,659
12,3,48.696050300000934,stay,0.5503468999959296,56,301,715
13,3,50.760198899995885,stay,0.18124859999807086,53,354,768
14,3,52.846410799989826,stay,0.25083530000119936,39,393,807
15,3,55.374823999998625,stay,0.5123898999881931,26,419,833
16,3,57.653032699992764,stay,0.4408414000063203,18,437,851
17,3,59.81918019999284,leave,0.3068419999908656,0,437,851
18,4,72.10475299999234,stay,0.493211799999699,87,87,938
19,4,74.40673319999769,stay,0.2452083000098355,83,170,1021
20,4,77.63093430000299,stay,0.26947630000358913,66,236,1087
21,4,80.03122079999594,stay,0.2032249000039883,58,294,1145
22,4,82.66762019999442,stay,0.20622279999952298,52,346,1197
23,4,84.87758289999329,stay,0.2329118999914499,38,384,1235
24,4,87.10238270000264,stay,0.307306000002427,31,415,1266
25,4,89.48038579999411,stay,0.28568020000238903,17,432,1283
26,4,91.43064069999673,leave,0.3527010999969207,0,432,1283
27,5,102.88169999999809,stay,0.3041064999997616,90,90,1373
28,5,105.50422649999382,stay,0.559760100004496,78,168,1451
29,5,107.76023339999665,stay,0.19965020001109224,73,241,1524
30,5,109.93453569999838,stay,0.35663039999781176,57,298,1581
31,5,112.33740089999628,stay,0.526345999998739,55,353,1636
32,5,114.2992438999936,stay,0.2385022999951616,36,389,1672
33,5,116.4671626999916,stay,0.20655010000336915,35,424,1707
34,5,118.79146290000062,stay,0.28051219999906607,21,445,1728
35,5,120.91984570000204,stay,0.39223759999731556,6,451,1734
36,5,122.99983069999143,leave,0.2559378000005381,0,451,1734
37,6,134.89495999999053,stay,0.23456690000602975,86,86,1820
38,6,136.96129700000165,stay,0.18383349999203347,85,171,1905
39,6,138.97592769999756,stay,0.23201069999777246,72,243,1977
40,6,141.03204299999925,stay,0.288626599998679,64,307,2041
41,6,143.15408049999678,stay,0.26051839999854565,47,354,2088
42,6,145.29886039999838,stay,0.2882584000035422,39,393,2127
43,6,147.46250369999325,stay,0.2856750000064494,34,427,2161
44,6,149.56101520000084,leave,0.18450400000438094,0,427,2161
45,7,161.42649849998998,stay,0.18313099999795668,100,100,2261
46,7,163.5500131000008,stay,0.20707720000064,83,183,2344
47,7,165.69470379999257,stay,0.18513950001215562,74,257,2418
48,7,168.06468169999425,stay,0.1884025999897858,60,317,2478
49,7,170.70737940000254,stay,0.48119339998811483,54,371,2532
50,7,173.03529519999574,stay,0.442536000002292,42,413,2574
51,7,176.1074171999935,stay,0.19817169998714235,30,443,2604
52,7,177.91542320000008,leave,0.23936479999974836,0,443,2604
53,8,189.67915399999765,stay,0.1867760999884922,93,93,2697
54,8,191.81124689998978,stay,0.18555949999426957,83,176,2780
55,8,193.99993360000371,stay,0.22389949999342207,70,246,2850
56,8,195.9875333999953,stay,0.22885660000611097,61,307,2911
57,8,198.01176529999066,stay,0.25274159999389667,54,361,2965
58,8,200.14631169999484,stay,0.17057200000272132,42,403,3007
59,8,202.24047560000326,stay,0.214855099999113,33,436,3040
60,8,204.16871149999497,leave,0.20990480000909884,0,436,3040
61,9,216.6282499999943,stay,0.6360321999964071,87,87,3127
62,9,218.77038000000175,stay,0.2786760000017239,81,168,3208
63,9,221.05823759999475,stay,0.36554899999464396,75,243,3283
64,9,223.3224232999928,stay,0.29752770000777673,61,304,3344
65,9,225.90283159998944,stay,0.29427250000298955,52,356,3396
66,9,228.11497280000185,stay,0.34020249999593943,40,396,3436
67,9,230.72950609998952,stay,0.33832840000104625,29,425,3465
68,9,232.97550420000334,leave,0.45071699999971315,0,425,3465
69,10,245.20102510000288,stay,0.3930203000054462,91,91,3556
70,10,247.6693263999914,stay,0.39476870000362396,85,176,3641
71,10,249.8637133000011,stay,0.35619320000114385,70,246,3711
72,10,251.94969579999452,stay,0.22530089999781922,64,310,3775
73,10,253.82779399999708,stay,0.23667179999756627,52,362,3827
74,10,256.3020142000023,stay,0.3444208000000799,35,397,3862
75,10,258.4661921999941,leave,0.34192950000579003,0,397,3862
76,11,270.54760720000195,stay,0.4402182000048924,100,100,3962
77,11,272.65781750000315,stay,0.3671806999918772,81,181,4043
78,11,274.9884815999976,stay,0.38121540000429377,71,252,4114
79,11,277.79031319999194,stay,0.6164829000044847,59,311,4173
80,11,280.3147425999923,stay,0.4907935999945039,51,362,4224
81,11,283.04280889999063,stay,0.38577679998707026,40,402,4264
82,11,285.09893130000273,stay,0.3087877999932971,29,431,4293
83,11,290.76382919999014,leave,0.4902810000057798,0,431,4293
