,Tree number,Time elapsed,Decision,Reaction time,Reward,Cumulative reward per tree,Total cumulative reward
0,1,5.7836415999991,stay,0.7997408000010182,94,94,94
1,1,9.093705899998895,stay,1.159796499996446,76,170,170
2,1,12.177532099995005,stay,0.6767850999967777,70,240,240
3,1,17.183785099994566,leave,0.5997535000060452,0,240,240
4,2,29.79768889999832,stay,0.8469621999975061,90,90,330
5,2,32.99157629999536,stay,0.8244535999983782,83,173,413
6,2,35.90769819999696,stay,0.6574695000017527,74,247,487
7,2,39.15948059999937,stay,0.8263311999980942,62,309,549
8,2,42.381711899994116,leave,0.7984236000047531,0,309,549
9,3,55.02783229999477,stay,0.7949596000034944,97,97,646
10,3,58.017688899999484,stay,0.7516153999968083,84,181,730
11,3,61.17776479999884,stay,0.9449293999932706,70,251,800
12,3,64.14390259999345,stay,0.6440959999963525,60,311,860
13,3,66.85966519999783,leave,0.5599696999997832,0,311,860
14,4,80.00769559999753,stay,0.5918835999982548,97,97,957
15,4,83.00363369999832,stay,0.5877247000025818,77,174,1034
16,4,86.21563949999836,stay,0.8333691000007093,72,246,1106
17,4,89.21576059999643,stay,0.6667501999982051,61,307,1167
18,4,92.16626839999662,leave,0.7337760000009439,0,307,1167
19,5,105.26364539999486,stay,0.9981598999947892,92,92,1259
20,5,108.89999169999646,stay,1.1012467999971705,82,174,1341
21,5,112.24586789999739,stay,0.8306053999986034,75,249,1416
22,5,115.08382059999713,stay,0.5351346000024932,55,304,1471
23,5,118.36171990000003,leave,0.8967195000004722,0,304,1471
24,6,130.87365729999874,stay,0.6752985999992234,99,99,1570
25,6,133.86781489999703,stay,0.7365577000018675,75,174,1645
26,6,139.39615819999744,leave,0.8311602000030689,0,174,1645
27,7,152.08360989999346,stay,0.8855288999984623,92,92,1737
28,7,155.10396869999386,stay,0.6897277999960352,83,175,1820
29,7,158.0115766999952,stay,0.7306049999970128,70,245,1890
30,7,161.38007809999544,leave,0.8822932999974,0,245,1890
31,8,174.02778159999434,stay,0.6803260000015143,95,95,1985
32,8,177.12580969999544,stay,0.6616452999951434,82,177,2067
33,8,180.389494199997,stay,0.708672699998715,65,242,2132
34,8,183.38003099999332,leave,0.7827539000063553,0,242,2132
35,9,196.09016609999526,stay,0.7929089999961434,99,99,2231
36,9,199.24782359999517,stay,0.8508817000038107,82,181,2313
37,9,202.27192279999872,stay,0.7419889000011608,73,254,2386
38,9,205.35827389999758,leave,0.8448253999958979,0,254,2386
39,10,218.7901927999992,stay,1.4101892999970005,98,98,2484
40,10,221.7239036999963,stay,0.7274838000012096,85,183,2569
41,10,224.60564179999346,stay,0.5926825999995344,71,254,2640
42,10,227.8740101999938,leave,1.0275848000019323,0,254,2640
43,11,241.70973609999783,stay,0.5138460999951349,94,94,2734
44,11,244.95034440000018,stay,0.7707440000012866,77,171,2811
45,11,247.885724199994,stay,0.573175599995011,65,236,2876
46,11,251.08989259999362,leave,0.7438595999992685,0,236,2876
47,12,263.79182419999415,stay,0.5960400999974809,85,85,2961
48,12,266.5176791999984,stay,0.5721854000003077,75,160,3036
49,12,269.2124455999947,leave,0.6499728999988292,0,160,3036
50,13,281.9636660999968,stay,0.8016541999968467,100,100,3136
51,13,284.62003269999695,stay,0.6915551000056439,81,181,3217
52,13,287.36812729999656,stay,0.8561627999952179,70,251,3287
53,13,290.05625249999866,leave,0.5278499999985797,0,251,3287
